7672,10,84
7672,12,74
7673,2,91
7673,3,83
7673,13,73
7674,15,111
7674,10,58
7674,36,53
7675,12,151
7675,3,84
7675,9,70
7676,13,98
7676,3,87
7676,31,60
7677,5,105
7677,18,86
7677,24,81
7678,14,87
7678,13,84
7678,17,79
7679,14,176
7679,42,59
7679,30,58
7680,5,78
7680,23,73
7680,6,63
7681,11,140
7681,1,59
7681,20,54
7682,1,126
7682,15,122
7682,3,84
7683,11,77
7683,24,69
7683,12,62
7684,5,109
7684,14,103
7684,26,91
7685,3,111
7685,15,106
7685,43,102
7686,3,72
7686,31,68
7686,2,63
7687,14,79
7687,9,78
7687,31,57
7688,34,85
7688,9,57
7688,12,57
7689,26,90
7689,17,75
7689,4,49
7690,1,107
7690,2,73
7690,36,66
7691,32,100
7691,17,87
7691,25,81
7692,25,103
7692,21,70
7692,20,69
7693,20,85
7693,37,58
7693,6,48
7694,13,116
7694,6,65
7694,40,63
7695,11,94
7695,19,67
7695,38,59
7696,43,104
7696,34,80
7696,6,71
7697,16,104
7697,9,70
7697,7,63
7698,4,125
7698,9,104
7698,11,94
7699,14,125
7699,25,70
7699,48,70
7700,26,74
7700,32,61
7700,1,59
7701,16,77
7701,9,68
7701,11,65
7702,2,72
7702,40,64
7702,13,64
7703,12,98
7703,7,94
7703,5,83
7704,20,120
7704,2,110
7704,4,88
7705,3,146
7705,31,101
7705,10,76
7706,19,60
7706,6,53
7706,13,53
7707,41,106
7707,3,62
7707,33,57
7708,4,96
7708,5,94
7708,20,83
7709,41,108
7709,10,85
7709,11,75
7710,37,60
7710,12,55
7710,28,54
7711,10,90
7711,2,82
7711,25,72
7712,6,92
7712,38,79
7712,3,70
7713,10,112
7713,44,65
7713,4,55
7714,2,69
7714,46,61
7714,34,57
7715,3,132
7715,26,129
7715,0,74
7716,14,94
7716,10,84
7716,47,73
7717,5,96
7717,35,71
7717,10,58
7718,1,123
7718,9,69
7718,35,66
7719,38,92
7719,7,92
7719,34,83
7720,17,97
7720,7,58
7720,3,54
7721,7,104
7721,28,101
7721,21,90
7722,14,153
7722,22,103
7722,21,94
7723,45,79
7723,12,71
7723,20,70
7724,15,115
7724,22,98
7724,10,93
7725,27,129
7725,18,128
7725,21,76
7726,1,148
7726,5,123
7726,19,112
7727,19,97
7727,22,81
7727,17,71
7728,19,77
7728,15,57
7728,6,48
7729,27,79
7729,26,66
7729,39,63
7730,39,73
7730,2,72
7730,1,71
7731,4,103
7731,12,57
7731,14,57
7732,2,104
7732,23,88
7732,10,59
7733,20,63
7733,33,63
7733,27,57
7734,14,94
7734,5,79
7734,18,74
7735,22,91
7735,11,68
7735,8,67
7736,24,81
7736,14,81
7736,1,77
7737,24,82
7737,14,63
7737,28,60
7738,7,78
7738,16,66
7738,33,62
7739,19,77
7739,9,62
7739,22,54
7740,48,85
7740,6,64
7740,20,64
7741,10,73
7741,48,57
7741,34,49
7742,44,91
7742,26,89
7742,5,76
7743,15,100
7743,21,64
7743,10,63
7744,6,106
7744,20,83
7744,3,67
7745,3,116
7745,10,116
7745,9,87
7746,11,85
7746,30,83
7746,22,75
7747,3,76
7747,4,74
7747,14,58
7748,16,111
7748,9,99
7748,20,85
7749,4,81
7749,23,70
7749,8,69
7750,11,90
7750,2,65
7750,33,59
7751,18,100
7751,8,75
7751,30,70
7752,26,122
7752,28,94
7752,10,68
7753,6,98
7753,4,85
7753,17,81
7754,6,58
7754,36,55
7754,11,50
7755,10,76
7755,12,59
7755,24,54
7756,5,114
7756,23,73
7756,24,67
7757,74,69
7757,24,68
7757,5,55
7758,15,90
7758,24,71
7758,0,68
7759,8,96
7759,11,81
7759,7,75
7760,12,114
7760,7,71
7760,8,71
7761,1,93
7761,8,78
7761,48,63
7762,26,139
7762,1,83
7762,0,82
7763,8,99
7763,15,95
7763,36,89
7764,28,78
7764,19,50
7764,30,49
7765,7,140
7765,2,120
7765,6,83
7766,27,101
7766,5,99
7766,4,67
7767,13,109
7767,15,87
7767,11,82
7768,27,68
7768,17,63
7768,13,54
7769,29,106
7769,19,92
7769,14,61
7770,15,76
7770,13,70
7770,56,46
7771,4,103
7771,13,70
7771,21,64
7772,10,105
7772,3,84
7772,6,76
7773,14,76
7773,6,67
7773,10,66
7774,9,120
7774,20,88
7774,17,83
7775,14,95
7775,8,63
7775,4,59
7776,20,88
7776,7,88
7776,36,76
7777,40,89
7777,14,89
7777,30,84
7778,4,75
7778,11,63
7778,28,63
7779,12,86
7779,17,77
7779,4,69
7780,13,119
7780,6,84
7780,3,83
7781,18,91
7781,19,52
7781,16,48
7782,19,109
7782,7,88
7782,14,81
7783,3,88
7783,37,87
7783,11,79
7784,22,102
7784,30,94
7784,26,59
7785,6,74
7785,4,61
7785,12,55
7786,8,114
7786,4,80
7786,13,76
7787,19,111
7787,18,105
7787,12,83
7788,12,127
7788,25,86
7788,8,73
7789,16,147
7789,10,71
7789,26,61
7790,4,88
7790,33,82
7790,15,79
7791,44,68
7791,20,59
7791,24,59
7792,23,101
7792,10,76
7792,7,61
7793,23,59
7793,20,57
7793,25,54
7794,15,73
7794,18,61
7794,30,56
7795,11,75
7795,7,71
7795,6,62
7796,6,87
7796,20,70
7796,3,64
7797,7,84
7797,25,83
7797,19,78
7798,17,87
7798,27,70
7798,35,57
7799,51,124
7799,1,75
7799,42,62
7800,21,98
7800,17,73
7800,1,71
7801,22,73
7801,21,71
7801,16,65
7802,39,108
7802,12,92
7802,20,78
7803,9,79
7803,20,63
7803,46,63
7804,21,77
7804,1,73
7804,53,72
7805,3,116
7805,23,107
7805,26,92
7806,11,119
7806,8,93
7806,5,79
7807,41,132
7807,2,71
7807,49,71
7808,5,76
7808,21,70
7808,12,62
7809,32,73
7809,17,70
7809,20,62
7810,29,71
7810,16,67
7810,14,50
7811,33,118
7811,54,91
7811,16,82
7812,1,89
7812,21,77
7812,5,67
7813,2,80
7813,10,65
7813,32,62
7814,20,81
7814,40,80
7814,7,74
7815,9,109
7815,10,105
7815,16,83
7816,17,60
7816,2,59
7816,21,59
7817,16,134
7817,10,93
7817,32,68
7818,33,160
7818,14,113
7818,8,82
7819,21,128
7819,13,94
7819,4,93
7820,34,89
7820,0,68
7820,2,49
7821,10,112
7821,8,79
7821,16,78
7822,5,96
7822,19,78
7822,13,71
7823,12,79
7823,6,75
7823,3,68
7824,34,73
7824,25,55
7824,16,52
7825,9,111
7825,3,102
7825,4,101
7826,13,109
7826,5,70
7826,35,69
7827,6,84
7827,55,56
7827,20,55
7828,14,114
7828,20,93
7828,5,79
7829,5,157
7829,7,58
7829,3,50
7830,25,122
7830,15,81
7830,11,75
7831,3,126
7831,1,99
7831,11,86
7832,10,63
7832,43,51
7832,21,43
7833,57,63
7833,5,52
7833,20,47
7834,40,94
7834,13,90
7834,10,71
7835,43,102
7835,26,65
7835,15,60
7836,26,81
7836,5,78
7836,15,72
7837,24,101
7837,17,97
7837,16,94
7838,39,102
7838,17,67
7838,14,59
7839,33,106
7839,2,96
7839,0,82
7840,18,93
7840,2,79
7840,3,68
7841,14,58
7841,1,54
7841,13,54
7842,5,121
7842,25,110
7842,31,85
7843,23,108
7843,1,86
7843,14,85
7844,4,66
7844,20,62
7844,5,53
7845,17,81
7845,3,71
7845,20,65
7846,14,91
7846,11,88
7846,21,73
7847,7,109
7847,42,96
7847,20,79
7848,16,71
7848,17,59
7848,40,56
7849,33,89
7849,51,72
7849,73,69
7850,18,108
7850,7,92
7850,32,81
7851,11,145
7851,20,83
7851,19,77
7852,9,113
7852,24,76
7852,13,69
7853,7,113
7853,1,88
7853,3,83
7854,19,103
7854,45,67
7854,9,56
7855,36,85
7855,16,84
7855,49,69
7856,46,86
7856,4,76
7856,6,73
7857,5,113
7857,27,77
7857,10,75
7858,10,101
7858,19,90
7858,27,83
7859,4,89
7859,16,75
7859,5,73
7860,2,86
7860,9,82
7860,4,58
7861,24,93
7861,3,89
7861,34,86
7862,13,145
7862,38,111
7862,8,89
7863,18,108
7863,16,89
7863,1,83
7864,10,95
7864,23,88
7864,46,76
7865,32,83
7865,16,63
7865,21,51
7866,7,124
7866,6,103
7866,24,54
7867,16,91
7867,18,74
7867,15,71
7868,12,94
7868,2,78
7868,21,65
7869,4,87
7869,6,80
7869,13,71
7870,6,79
7870,23,69
7870,43,61
7871,18,88
7871,50,65
7871,2,60
7872,0,82
7872,11,67
7872,36,65
7873,33,103
7873,5,98
7873,38,96
7874,11,98
7874,3,97
7874,4,88
7875,35,85
7875,6,79
7875,11,78
7876,2,82
7876,7,55
7876,42,55
7877,24,85
7877,44,75
7877,23,57
7878,6,81
7878,38,77
7878,36,65
7879,12,121
7879,6,114
7879,17,63
7880,34,73
7880,32,60
7880,1,55
7881,1,174
7881,9,102
7881,4,89
7882,22,159
7882,15,81
7882,23,77
7883,14,102
7883,11,86
7883,4,55
7884,9,67
7884,26,67
7884,18,58
7885,9,90
7885,8,66
7885,13,62
7886,6,92
7886,42,83
7886,31,64
7887,27,103
7887,6,73
7887,15,64
7888,8,55
7888,80,41
7888,4,39
7889,13,101
7889,18,90
7889,3,71
7890,2,77
7890,26,65
7890,1,65
7891,21,88
7891,19,79
7891,13,76
7892,8,69
7892,26,64
7892,27,61
7893,24,100
7893,3,95
7893,8,78
7894,5,119
7894,8,67
7894,2,60
7895,28,108
7895,6,107
7895,34,63
7896,7,99
7896,12,78
7896,15,65
7897,10,91
7897,44,88
7897,12,79
7898,31,105
7898,24,88
7898,9,73
7899,34,146
7899,3,89
7899,20,88
7900,2,91
7900,13,65
7900,17,65
7901,24,88
7901,32,80
7901,43,73
7902,31,80
7902,16,77
7902,15,68
7903,17,63
7903,12,58
7903,0,56
7904,18,124
7904,36,90
7904,3,71
7905,1,117
7905,14,85
7905,3,69
7906,9,72
7906,10,70
7906,18,64
7907,12,66
7907,11,65
7907,7,59
7908,10,105
7908,33,68
7908,5,65
7909,7,108
7909,5,90
7909,22,72
7910,11,144
7910,24,113
7910,15,86
7911,27,112
7911,21,62
7911,44,60
7912,30,127
7912,27,96
7912,9,89
7913,6,94
7913,27,65
7913,1,60
7914,5,97
7914,3,74
7914,36,62
7915,13,79
7915,33,73
7915,4,73
7916,15,105
7916,61,74
7916,14,72
7917,14,65
7917,45,63
7917,6,63
7918,19,64
7918,33,63
7918,25,63
7919,30,109
7919,5,93
7919,12,79
7920,19,93
7920,7,73
7920,51,71
7921,11,111
7921,24,79
7921,38,74
7922,21,68
7922,31,65
7922,29,63
7923,14,95
7923,32,76
7923,16,73
7924,20,96
7924,14,75
7924,51,74
7925,16,86
7925,4,81
7925,26,75
7926,7,107
7926,44,90
7926,24,69
7927,12,95
7927,14,82
7927,0,80
7928,22,88
7928,3,87
7928,33,70
7929,1,101
7929,12,95
7929,45,87
7930,32,76
7930,24,68
7930,8,67
7931,13,86
7931,11,83
7931,21,59
7932,12,118
7932,17,85
7932,22,84
7933,31,107
7933,12,89
7933,3,69
7934,23,73
7934,2,55
7934,22,47
7935,15,91
7935,11,68
7935,16,63
7936,29,104
7936,18,78
7936,12,64
7937,20,175
7937,14,118
7937,37,76
7938,14,98
7938,6,90
7938,26,83
7939,14,67
7939,16,64
7939,34,62
7940,7,89
7940,10,75
7940,25,59
7941,0,109
7941,4,102
7941,8,95
7942,10,92
7942,3,79
7942,30,61
7943,19,79
7943,37,70
7943,31,70
7944,6,114
7944,27,93
7944,7,70
7945,10,91
7945,6,86
7945,69,70
7946,9,161
7946,12,71
7946,24,65
7947,28,78
7947,15,65
7947,25,61
7948,5,65
7948,33,61
7948,28,50
7949,23,101
7949,14,68
7949,37,59
7950,10,119
7950,4,90
7950,3,80
7951,12,86
7951,6,67
7951,8,62
7952,36,100
7952,32,84
7952,21,75
7953,14,98
7953,5,86
7953,12,62
7954,2,91
7954,1,73
7954,26,63
7955,6,105
7955,17,104
7955,27,64
7956,1,134
7956,4,101
7956,26,94
7957,27,71
7957,52,66
7957,34,62
7958,8,103
7958,20,99
7958,35,74
7959,24,95
7959,4,69
7959,52,61
7960,30,94
7960,5,71
7960,12,62
7961,11,88
7961,5,83
7961,34,71
7962,14,108
7962,35,87
7962,5,70
7963,16,122
7963,1,96
7963,3,61
7964,31,85
7964,35,58
7964,12,56
7965,10,124
7965,1,85
7965,29,76
7966,3,69
7966,16,69
7966,10,53
7967,2,67
7967,4,66
7967,28,61
7968,27,69
7968,31,56
7968,10,55
7969,14,95
7969,5,85
7969,13,80
7970,6,97
7970,1,93
7970,13,86
7971,17,90
7971,41,86
7971,30,70
7972,16,74
7972,28,67
7972,11,66
7973,29,119
7973,44,72
7973,28,70
7974,21,121
7974,43,89
7974,10,85
7975,30,80
7975,11,71
7975,8,69
7976,17,81
7976,3,80
7976,2,73
7977,11,91
7977,9,61
7977,16,59
7978,23,83
7978,31,76
7978,26,63
7979,5,126
7979,2,87
7979,32,60
7980,21,114
7980,23,100
7980,5,95
7981,24,94
7981,15,77
7981,5,76
7982,11,78
7982,39,78
7982,9,69
7983,0,96
7983,14,67
7983,23,66
7984,4,139
7984,3,90
7984,20,66
7985,13,66
7985,16,60
7985,5,43
7986,6,139
7986,16,74
7986,25,66
7987,15,73
7987,19,63
7987,6,54
7988,22,96
7988,43,85
7988,5,84
7989,9,105
7989,6,102
7989,17,89
7990,3,70
7990,20,70
7990,33,59
7991,28,63
7991,40,56
7991,30,53
7992,11,103
7992,16,101
7992,18,96
7993,3,103
7993,16,81
7993,7,69
7994,40,65
7994,55,62
7994,25,50
7995,1,89
7995,68,74
7995,27,64
7996,40,68
7996,6,65
7996,9,56
7997,18,106
7997,19,94
7997,6,80
7998,2,104
7998,28,68
7998,29,60
7999,10,94
7999,11,72
7999,40,65
8000,39,110
8000,1,88
8000,35,67
8001,23,82
8001,3,81
8001,31,80
8002,20,76
8002,14,66
8002,39,66
8003,11,104
8003,15,103
8003,12,62
8004,1,126
8004,18,124
8004,13,109
8005,8,64
8005,41,59
8005,39,47
8006,11,109
8006,20,74
8006,14,55
8007,11,114
8007,16,81
8007,24,78
8008,25,101
8008,16,97
8008,3,86
8009,11,98
8009,5,83
8009,14,75
8010,3,119
8010,11,115
8010,25,107
8011,6,86
8011,10,75
8011,24,69
8012,41,151
8012,51,108
8012,3,85
8013,17,92
8013,12,77
8013,16,72
8014,22,83
8014,6,77
8014,44,77
8015,16,83
8015,5,68
8015,48,53
8016,14,93
8016,8,92
8016,36,71
8017,26,73
8017,11,68
8017,10,61
8018,43,76
8018,5,65
8018,4,64
8019,3,118
8019,42,111
8019,28,70
8020,15,118
8020,8,102
8020,19,63
8021,2,105
8021,10,101
8021,31,88
8022,48,98
8022,5,84
8022,42,75
8023,6,130
8023,12,95
8023,9,68
8024,14,77
8024,41,67
8024,5,64
8025,7,120
8025,19,89
8025,29,80
8026,2,107
8026,22,75
8026,8,69
8027,7,90
8027,9,75
8027,29,69
8028,7,97
8028,1,72
8028,26,64
8029,4,85
8029,15,73
8029,28,66
8030,29,90
8030,58,65
8030,24,61
8031,16,155
8031,3,89
8031,25,87
8032,34,105
8032,10,100
8032,1,83
8033,7,128
8033,21,84
8033,12,82
8034,55,78
8034,3,75
8034,13,51
8035,10,119
8035,8,111
8035,31,77
8036,32,100
8036,19,71
8036,34,67
8037,5,120
8037,17,59
8037,51,50
8038,19,93
8038,38,61
8038,1,60
8039,25,150
8039,29,83
8039,14,83
8040,7,78
8040,4,77
8040,48,69
8041,2,78
8041,22,59
8041,19,55
8042,39,93
8042,4,79
8042,56,76
8043,15,114
8043,10,81
8043,32,78
8044,8,110
8044,3,74
8044,2,68
8045,25,115
8045,3,104
8045,38,89
8046,8,108
8046,27,86
8046,9,79
8047,24,122
8047,19,90
8047,17,82
8048,10,135
8048,22,102
8048,5,79
8049,2,70
8049,6,57
8049,47,53
8050,12,66
8050,24,62
8050,17,61
8051,4,88
8051,12,75
8051,15,70
8052,10,82
8052,6,80
8052,11,67
8053,15,127
8053,20,74
8053,25,67
8054,13,88
8054,4,78
8054,14,70
8055,4,75
8055,25,71
8055,21,63
8056,32,113
8056,27,91
8056,9,70
8057,14,82
8057,19,71
8057,11,67
8058,14,91
8058,15,78
8058,20,64
8059,7,92
8059,31,75
8059,36,65
8060,9,99
8060,6,90
8060,7,81
8061,1,98
8061,20,89
8061,3,79
8062,3,110
8062,2,109
8062,11,73
8063,36,122
8063,13,79
8063,4,73
8064,18,75
8064,10,65
8064,12,60
8065,6,94
8065,22,87
8065,1,69
8066,2,99
8066,20,50
8066,34,42
8067,13,97
8067,4,74
8067,19,65
8068,5,60
8068,13,56
8068,11,55
8069,10,94
8069,69,74
8069,7,74
8070,7,81
8070,11,71
8070,20,67
8071,26,85
8071,31,83
8071,12,77
8072,18,73
8072,24,70
8072,30,69
8073,2,81
8073,1,81
8073,18,77
8074,15,88
8074,24,78
8074,41,71
8075,2,66
8075,35,66
8075,7,61
8076,2,91
8076,5,85
8076,31,85
8077,24,136
8077,12,91
8077,4,90
8078,5,85
8078,12,76
8078,1,75
8079,5,62
8079,29,57
8079,40,56
8080,1,84
8080,24,62
8080,39,60
8081,25,100
8081,15,97
8081,5,60
8082,22,98
8082,13,97
8082,1,76
8083,13,117
8083,20,84
8083,9,83
8084,7,55
8084,18,53
8084,12,51
8085,20,103
8085,3,93
8085,6,79
8086,9,122
8086,17,104
8086,16,65
8087,1,93
8087,10,62
8087,13,48
8088,9,92
8088,6,60
8088,48,57
8089,10,69
8089,14,59
8089,17,54
8090,26,90
8090,3,71
8090,6,70
8091,8,80
8091,41,71
8091,3,59
8092,4,104
8092,20,69
8092,22,63
8093,13,65
8093,10,65
8093,8,65
8094,7,85
8094,1,82
8094,10,75
8095,19,112
8095,14,108
8095,5,95
8096,13,136
8096,10,88
8096,2,70
8097,9,102
8097,21,95
8097,35,88
8098,10,70
8098,6,69
8098,22,67
8099,20,95
8099,1,54
8099,14,44
8100,13,112
8100,4,98
8100,16,67
8101,4,68
8101,10,57
8101,21,52
8102,12,122
8102,38,83
8102,6,75
8103,7,100
8103,21,52
8103,16,48
8104,29,75
8104,13,71
8104,3,67
8105,9,60
8105,36,58
8105,13,54
8106,11,76
8106,23,72
8106,38,71
8107,18,69
8107,2,67
8107,33,61
8108,4,66
8108,3,66
8108,24,62
8109,3,70
8109,23,62
8109,75,57
8110,14,98
8110,19,75
8110,2,74
8111,10,141
8111,6,79
8111,35,73
8112,34,83
8112,2,73
8112,3,62
8113,9,112
8113,6,58
8113,10,58
8114,12,120
8114,28,69
8114,22,57
8115,9,61
8115,43,54
8115,53,52
8116,1,79
8116,7,79
8116,14,69
8117,21,104
8117,10,96
8117,18,70
8118,7,92
8118,15,64
8118,19,62
8119,36,97
8119,5,88
8119,4,85
8120,8,87
8120,28,58
8120,20,58
8121,3,110
8121,17,78
8121,11,76
8122,4,89
8122,21,83
8122,30,76
8123,24,107
8123,8,89
8123,17,84
8124,1,46
8124,13,46
8124,12,43
8125,10,82
8125,15,76
8125,21,72
8126,28,100
8126,10,98
8126,34,88
8127,9,114
8127,37,90
8127,29,61
8128,35,124
8128,4,80
8128,11,58
8129,33,79
8129,21,65
8129,41,58
8130,3,135
8130,22,83
8130,12,67
8131,4,71
8131,2,59
8131,22,51
8132,2,81
8132,52,74
8132,21,73
8133,15,82
8133,41,74
8133,10,71
8134,13,112
8134,8,90
8134,30,86
8135,8,99
8135,2,80
8135,30,77
8136,24,91
8136,0,76
8136,17,73
8137,1,155
8137,31,95
8137,17,61
8138,22,142
8138,7,98
8138,31,69
8139,7,89
8139,32,85
8139,30,82
8140,23,90
8140,24,61
8140,20,60
8141,1,86
8141,40,70
8141,11,55
8142,4,116
8142,3,70
8142,40,55
8143,6,124
8143,21,112
8143,12,72
8144,24,70
8144,25,61
8144,21,46
8145,32,116
8145,15,86
8145,37,81
8146,19,107
8146,7,97
8146,28,75
8147,23,76
8147,22,61
8147,13,53
8148,21,91
8148,11,91
8148,7,79
8149,4,114
8149,12,66
8149,16,65
8150,17,104
8150,35,82
8150,11,74
8151,14,100
8151,4,93
8151,16,58
8152,33,75
8152,44,62
8152,27,55
8153,11,130
8153,39,91
8153,16,84
8154,13,84
8154,6,81
8154,42,64
8155,9,107
8155,4,79
8155,6,60
8156,14,88
8156,26,67
8156,6,58
8157,4,93
8157,14,71
8157,30,66
8158,3,89
8158,9,72
8158,59,66
8159,19,116
8159,16,94
8159,23,85
8160,6,74
8160,16,66
8160,12,62
8161,12,84
8161,52,78
8161,14,77
8162,10,85
8162,36,66
8162,4,66
8163,9,135
8163,32,105
8163,5,83
8164,20,102
8164,6,70
8164,22,66
8165,11,88
8165,70,57
8165,19,57
8166,3,94
8166,38,83
8166,15,71
8167,8,102
8167,13,67
8167,6,66
8168,5,106
8168,21,92
8168,14,83
8169,18,116
8169,35,83
8169,2,70
8170,12,135
8170,3,73
8170,24,58
8171,8,60
8171,31,59
8171,21,58
8172,30,91
8172,29,77
8172,1,62
8173,19,73
8173,33,69
8173,20,64
8174,61,64
8174,11,63
8174,23,61
8175,19,100
8175,12,93
8175,8,69
8176,17,97
8176,8,74
8176,11,65
8177,12,137
8177,14,90
8177,2,78
8178,27,112
8178,14,74
8178,6,68
8179,5,84
8179,25,83
8179,23,70
8180,9,74
8180,1,66
8180,20,53
8181,18,87
8181,31,85
8181,1,85
8182,10,81
8182,14,59
8182,1,58
8183,18,126
8183,42,82
8183,35,62
8184,6,68
8184,1,62
8184,4,56
8185,24,114
8185,35,82
8185,22,77
8186,1,136
8186,15,106
8186,21,82
8187,4,80
8187,32,61
8187,17,58
8188,7,102
8188,13,85
8188,6,68
8189,34,83
8189,7,79
8189,49,69
8190,29,105
8190,13,104
8190,9,96
8191,6,72
8191,3,68
8191,4,48
8192,10,72
8192,12,70
8192,9,59
8193,25,153
8193,13,79
8193,16,76
8194,18,74
8194,12,72
8194,22,72
8195,11,93
8195,2,80
8195,8,71
8196,7,85
8196,25,68
8196,54,66
8197,26,92
8197,36,84
8197,48,79
8198,17,106
8198,15,102
8198,32,95
8199,24,94
8199,6,81
8199,8,74
8200,22,62
8200,14,60
8200,2,58
8201,13,112
8201,35,67
8201,55,63
8202,31,60
8202,5,59
8202,17,58
8203,13,92
8203,17,67
8203,9,66
8204,2,81
8204,7,79
8204,10,61
8205,26,71
8205,30,59
8205,47,57
8206,9,101
8206,27,72
8206,5,71
8207,35,111
8207,5,57
8207,20,55
8208,16,133
8208,14,122
8208,25,81
8209,5,81
8209,4,67
8209,39,64
8210,3,69
8210,15,60
8210,13,51
8211,11,97
8211,39,89
8211,18,89
8212,6,99
8212,16,95
8212,22,63
8213,7,83
8213,22,71
8213,29,70
8214,11,118
8214,13,85
8214,2,85
8215,8,97
8215,0,89
8215,3,81
8216,27,71
8216,24,68
8216,28,66
8217,8,105
8217,35,62
8217,27,61
8218,5,117
8218,18,76
8218,20,70
8219,12,91
8219,39,73
8219,36,61
8220,1,69
8220,12,65
8220,69,61
8221,7,91
8221,18,83
8221,30,63
8222,0,126
8222,6,97
8222,15,86
8223,3,117
8223,14,112
8223,44,83
8224,22,132
8224,7,113
8224,21,112
8225,6,97
8225,28,96
8225,15,73
8226,21,89
8226,35,87
8226,2,79
8227,12,109
8227,15,78
8227,5,62
8228,17,51
8228,50,50
8228,31,48
8229,17,76
8229,6,64
8229,4,61
8230,19,138
8230,5,78
8230,25,69
8231,12,104
8231,15,74
8231,18,56
8232,10,118
8232,5,65
8232,51,63
8233,12,100
8233,4,91
8233,26,61
8234,8,124
8234,10,102
8234,41,63
8235,26,91
8235,7,88
8235,0,73
8236,47,74
8236,2,60
8236,34,51
8237,12,90
8237,15,72
8237,6,60
8238,12,126
8238,24,103
8238,19,93
8239,56,75
8239,12,66
8239,30,64
8240,26,87
8240,28,81
8240,21,79
8241,2,67
8241,34,64
8241,19,64
8242,29,75
8242,4,53
8242,49,53
8243,13,82
8243,19,62
8243,10,62
8244,6,107
8244,0,70
8244,9,69
8245,16,86
8245,8,85
8245,4,72
8246,5,96
8246,1,76
8246,21,74
8247,25,53
8247,22,53
8247,17,50
8248,83,86
8248,28,72
8248,2,52
8249,6,138
8249,8,76
8249,3,65
8250,13,93
8250,26,74
8250,4,68
8251,15,141
8251,11,85
8251,4,84
8252,17,68
8252,16,58
8252,19,55
8253,3,104
8253,7,60
8253,16,53
8254,13,85
8254,55,68
8254,21,63
8255,20,96
8255,11,87
8255,39,71
8256,5,79
8256,34,54
8256,22,52
8257,13,109
8257,41,86
8257,1,71
8258,19,76
8258,78,74
8258,11,52
8259,28,79
8259,3,61
8259,5,56
8260,12,100
8260,2,75
8260,62,55
8261,31,72
8261,21,68
8261,2,62
8262,11,83
8262,2,76
8262,14,64
8263,31,89
8263,20,88
8263,26,72
8264,5,102
8264,15,86
8264,11,66
8265,4,86
8265,5,74
8265,20,64
8266,8,77
8266,34,70
8266,36,67
8267,22,110
8267,11,86
8267,33,65
8268,10,65
8268,13,64
8268,25,62
8269,8,86
8269,21,83
8269,13,59
8270,32,71
8270,13,70
8270,19,62
8271,13,102
8271,8,92
8271,25,69
8272,27,88
8272,10,82
8272,28,58
8273,7,84
8273,3,75
8273,66,66
8274,25,70
8274,32,69
8274,17,64
8275,20,75
8275,21,72
8275,39,67
8276,8,87
8276,29,86
8276,31,77
8277,18,82
8277,30,78
8277,1,59
8278,38,89
8278,62,79
8278,28,57
8279,42,106
8279,5,70
8279,12,69
8280,16,99
8280,7,85
8280,4,78
8281,2,124
8281,8,93
8281,20,68
8282,16,118
8282,29,100
8282,4,74
8283,39,79
8283,11,70
8283,51,62
8284,14,84
8284,18,83
8284,1,69
8285,22,88
8285,9,80
8285,21,78
8286,5,87
8286,29,84
8286,7,83
8287,16,90
8287,22,89
8287,17,64
8288,15,111
8288,10,77
8288,27,68
8289,2,105
8289,5,102
8289,1,69
8290,46,102
8290,17,90
8290,4,57
8291,16,87
8291,23,69
8291,40,68
8292,31,145
8292,8,108
8292,17,88
8293,11,133
8293,14,88
8293,17,80
8294,18,58
8294,15,57
8294,20,54
8295,25,106
8295,34,73
8295,38,61
8296,30,69
8296,22,61
8296,24,58
8297,26,109
8297,7,104
8297,2,101
8298,7,107
8298,57,69
8298,14,68
8299,24,116
8299,33,85
8299,12,68
8300,41,67
8300,43,64
8300,32,63
8301,45,114
8301,37,75
8301,22,72
8302,7,87
8302,9,87
8302,48,86
8303,2,124
8303,25,82
8303,5,73
8304,4,145
8304,16,90
8304,20,82
8305,12,111
8305,31,75
8305,6,63
8306,40,63
8306,2,54
8306,37,52
8307,6,110
8307,29,75
8307,9,67
8308,2,64
8308,4,62
8308,43,62
8309,8,98
8309,29,65
8309,19,59
8310,15,93
8310,27,63
8310,7,57
8311,8,69
8311,54,65
8311,4,64
8312,22,160
8312,10,89
8312,8,69
8313,18,112
8313,11,83
8313,17,68
8314,34,116
8314,29,69
8314,12,69
8315,32,102
8315,9,81
8315,11,58
8316,4,64
8316,25,63
8316,2,62
8317,28,99
8317,9,96
8317,34,72
8318,25,78
8318,10,72
8318,51,68
8319,50,58
8319,26,50
8319,20,49
8320,31,70
8320,10,63
8320,3,61
8321,23,100
8321,13,79
8321,4,77
8322,18,72
8322,11,69
8322,7,57
8323,4,58
8323,1,50
8323,39,48
8324,18,67
8324,15,66
8324,17,61
8325,12,99
8325,9,83
8325,10,62
8326,15,63
8326,35,49
8326,23,48
8327,15,84
8327,4,70
8327,14,54
8328,5,101
8328,8,92
8328,23,60
8329,37,75
8329,4,67
8329,45,61
8330,4,109
8330,15,104
8330,9,87
8331,33,100
8331,19,89
8331,21,80
8332,0,98
8332,13,67
8332,24,59
8333,4,79
8333,2,65
8333,42,63
8334,38,136
8334,2,80
8334,1,77
8335,8,119
8335,34,81
8335,2,68
8336,4,81
8336,51,73
8336,21,61
8337,3,77
8337,26,67
8337,27,66
8338,30,97
8338,17,75
8338,0,67
